SourceID,TargetID,ReferenceText,ReferenceType,SourceDocumentID,TargetDocumentID,SourcePassageID,TargetPassageID,SourcePassage,TargetPassage
379a83c2-96da-4b2a-acea-f8779444878d,4262e773-aad2-4422-b6b3-fea38fd9d619,A4.7.3 to A4.7.6,Internal,13,13,APP4.A4.7.7,APP4.A4.7.4,The MV of Securities and the value of Collateral under Rules A4.7.3 to A4.7.6 should be calculated in accordance with the CRM provisions set out in Section 4.13.,"For reverse repurchase agreements:
E = Amount paid or Collateral given   MV of the Securities received."
379a83c2-96da-4b2a-acea-f8779444878d,aa2f861c-ed94-4339-973b-aed23919f2d5,A4.7.3 to A4.7.6,Internal,13,13,APP4.A4.7.7,APP4.A4.7.5,The MV of Securities and the value of Collateral under Rules A4.7.3 to A4.7.6 should be calculated in accordance with the CRM provisions set out in Section 4.13.,"If the E calculated is negative:
Credit RWA = 0."
379a83c2-96da-4b2a-acea-f8779444878d,974348fa-78ad-4ea9-8c8f-a3ef02fb80ff,A4.7.3 to A4.7.6,Internal,13,13,APP4.A4.7.7,APP4.A4.7.6,The MV of Securities and the value of Collateral under Rules A4.7.3 to A4.7.6 should be calculated in accordance with the CRM provisions set out in Section 4.13.,The MV of Securities and the value of cash lodged must include accrued interest.
83b0b148-af86-4b16-9f82-459c991ebb08,f8f3be49-6bab-4a51-b503-91fc2268582f,A6.2,Internal,13,13,5.4.1,APP6.A6.2,"An Authorised Person in Category 1 or 2 must calculate its Interest Rate Risk Capital Requirement in respect of Trading Book transactions:
(a)	by applying its internal Market Risk model which has been approved by the Regulator for this purpose; or
(b)	by applying the Rules set out in Section A6.2.",Interest Rate Risk Capital Requirement
9584d41f-8a18-4d54-b6ee-8c0b40686e26,d992e1d2-b71e-46fd-acd0-882c2a59d43a,A6.3,Internal,13,13,5.5.1,APP6.A6.3,"An Authorised Person in Category 1, 2 or 5, must calculate its Equity Risk Capital Requirement in respect of Trading Book transactions:
(a)	by applying its internal Market Risk Model which has been approved by the Regulator for this purpose; or
(b)	by applying the Rules set out in Section A6.3.",Equity Risk Capital Requirement
956c9f62-c5f8-4b6f-ae68-4426034873a1,62cf1ea7-b783-4cc4-8031-b374543ceb74,A6.4,Internal,13,13,5.6.1,APP6.A6.4,"An Authorised Person in Category 1, 2, 3A or 5 must, subject to Rule 5.6.2, calculate its Foreign Exchange Risk Capital Requirement in respect of Trading Book and Non Trading Book foreign exchange positions by:
(a)	applying its internal Market Risk model which has been approved by the Regulator for this purpose; or
(b)	applying the Rules in Section A6.4.",Foreign Exchange Risk Capital Requirement
e93a335b-caf1-4776-842f-11bd1e28aefe,3dc67770-3f3e-4617-ad23-0a4ca201d940,A6.5,Internal,13,13,5.7.1,APP6.A6.5,"An Authorised Person in Category 1, 2 or 5 must calculate its Commodities Risk Capital Requirement in respect of Trading Book and Non Trading Book commodity positions by:
(a)	applying its internal Market Risk model which has been approved by the Regulator for this purpose; or
(b)	applying the Rules set out in Section A6.5.",Commodities Risk Capital Requirement
59c3eeec-2db8-433b-865d-41c8e3cdc106,0de82583-972b-44b5-b3e7-f7aaa5823ffb,A6.6,Internal,13,13,5.8.1,APP6.A6.6,"An Authorised Person in Category 1, 2 or 5 must calculate an Option Risk Capital Requirement if it has positions in Options in its Trading Book by:
(a)	applying its internally developed Market Risk model which has been approved by the Regulator for this purpose; or
(b)	by applying the Rules set out in Section A6.6.",Option Risk Capital Requirement
2c0c0467-274e-4391-8b3c-ccf542aa2f23,224a62da-e36f-40d9-aaca-66cf9bc23ac7,A6.9.1,Internal,13,13,APP6.A6.9.2.Guidance.1.,APP6.A6.9.1,"An Authorised Person that uses an internal model for calculating Capital Requirements for Specific Risk of interest rate risk Exposures should also have an internal incremental default and migration risk (incremental risk charge, or IRC) model in place to capture the default and migration risks of its Trading Book positions that are incremental to the risks captured by the VaR measure as specified in Guidance note 7 of A6.9.1. An Authorised Person should demonstrate that its internal model meets soundness standards comparable to the Internal Ratings Based (IRB) approach for Credit Risk under the assumption of a constant level of risk, and adjusted where appropriate to reflect the impact of liquidity, concentrations, hedging and optionality.
",Criteria for use of internally developed Market Risk models
d46e8832-ef85-44da-8abd-c17418082efd,eb32b50b-b8c0-4c9e-9e1d-5e148c76a048,A6.9.3,Internal,13,13,APP6.A6.9.3.Guidance.3.,APP6.A6.9.3,"The following risks should be adequately captured by the model referred to in Guidance note 1 of A6.9.3:
a.	the cumulative risk arising from multiple defaults, including different ordering of defaults, in tranched products;
b.	credit spread risk, including the Gamma and cross Gamma effects;
c.	volatility of implied correlations, including the cross effect between spreads and correlations;
d.	basis risk, including both of the following:
i.	the basis between the spread of an index and those of its constituent single names; and
ii.	the basis between the implied correlation of an index and that of bespoke portfolios;
e.	recovery rate volatility, as it relates to the propensity for recovery rates to affect tranche prices;
f.	to the extent the comprehensive risk measure incorporated benefits from dynamic hedging, the risk of hedge slippage and the potential costs of rebalancing such hedges; and
g.	any other material price risks of positions in the correlation trading portfolio.",Internal model for correlation trading
56d4f2ae-2ae3-4d76-9dab-db9cc2a1cb51,eb32b50b-b8c0-4c9e-9e1d-5e148c76a048,A6.9.3,Internal,13,13,APP6.A6.9.3.Guidance.4.,APP6.A6.9.3,An Authorised Person should use sufficient market data within the model referred to in Guidance note 1 in order to ensure that it fully captures the salient risks of those Exposures in its internal approach in accordance with the requirements set out in this guidance in A6.9.3. It should be able to demonstrate to the Regulator through back testing or other appropriate means that its model can appropriately explain the historical price variation of those products.,Internal model for correlation trading
2c6f771c-32bd-4715-a834-56686269ef59,5e52cbf3-f5ed-4c49-9cac-17cab3b3b431,A6.9.4,Internal,13,13,5.11.3,APP6.A6.9.4,An Authorised Person which uses an internal model in accordance with Rule 5.11.1 must have in place a rigorous and comprehensive stress testing programme which meets the criteria set out in Rule A6.9.4.,Stress testing
1ede3338-d9e4-44bf-8098-cc4a8fb53bad,74aac483-bff5-4f81-b15e-830302d38a1a,A7.1,Internal,13,13,APP7.Guidance.1.,APP7.A7.1,"Section 6.11 of these Rules provides that an Authorised Person in Categories 1, 2, 3A and 5 must use the Basic Indicator Approach to calculate its Operational Risk Capital Requirement, unless the firm has approval from the Regulator to use the Standardised Approach or Alternative Standardised Approach. In this App7:
a.	the Basic Indicator Approach is prescribed in Section A7.1;
b.	the Standardised Approach is prescribed in Section A7.2; and
c.	the Alternative Standardised Approach is prescribed in Section A7.3.",Basic Indicator Approach
1ede3338-d9e4-44bf-8098-cc4a8fb53bad,d2379b4a-1b6a-4cfd-94b2-cbe9f45ab4bd,A7.2,Internal,13,13,APP7.Guidance.1.,APP7.A7.2,"Section 6.11 of these Rules provides that an Authorised Person in Categories 1, 2, 3A and 5 must use the Basic Indicator Approach to calculate its Operational Risk Capital Requirement, unless the firm has approval from the Regulator to use the Standardised Approach or Alternative Standardised Approach. In this App7:
a.	the Basic Indicator Approach is prescribed in Section A7.1;
b.	the Standardised Approach is prescribed in Section A7.2; and
c.	the Alternative Standardised Approach is prescribed in Section A7.3.",Standardised Approach
1379c0e0-a009-4ce5-a787-63c74c012a48,,"ADGM Insolvency Regulations Part 7, Chapter 2",Outsource,13,,APP10.A10.4.14,,"Required Stable Funding (RSF). An Authorised Person may measure SFTs with a single Counterparty net when calculating the NSFR where the following conditions are met:
(a)	an eligible bilateral netting contract must be in place between the Authorised Person and the Counterparty that is binding on the Authorised Person and the Counterparty and that is legally enforceable in all relevant jurisdictions;
(b)	that contract is a qualified financial contract as specified in the ADGM Insolvency Regulations and meets the conditions specified in Part 7, Chapter 2 therein; and
(c)	the Authorised Person meets the disclosure requirements for the NSFR as specified in App12.",
291cba78-adb0-4304-b52b-8da4e3fb5ae0,bc645712-6647-4010-8e81-ae25e471534c,App11,Internal,13,13,10.2.Guidance.3.,APP11,"Internal Capital Adequacy Assessment Process (ICAAP). An Authorised Person in Category 1, 2, 3A or 5 is also required to carry out an ICAAP as detailed in Section 10.4, which is proportionate to the nature, size and complexity of its business activities and risk profile. This process enables such an Authorised Person to determine and maintain an adequate amount and quality of Capital Resources, relative to its risk profile. More detail on the establishment of an ICAAP and the manner of carrying out an ICAAP assessment is provided in App11.
",SUPERVISORY REVIEW AND EVALUATION PROCESS
5a3efc76-700b-45d5-9e86-2cace8409b2c,800ed99d-c776-4411-bd8a-aacbcef068b2,App2,Internal,13,13,3.10.6.Guidance,APP2,"
An Authorised Person is expected to follow the guidance provided in respect of prudent valuation in Section 2.4 and in App2, in valuing all its assets measured at fair value while calculating its Capital Resources.
",GENERAL REQUIREMENTS
57fed3b7-e493-4c49-9c2d-c8c8194bbac8,ff80922e-4684-4a2f-af7d-bb6b6fcdade6,App5,Internal,13,13,APP4.A4.9.6,APP5,"Trade Exposure of a clearing member to a client. Where an Authorised Person acts as a clearing member, and in that capacity, acts as an intermediary between a client and a CCP, it must calculate Credit RWA in respect of its Trade Exposure to the client in accordance with Rule A4.6.14, together with App5 and relevant provisions of Section 4.13 in respect of any Collateral posted by the client, if applicable.

",CREDIT VALUATION ADJUSTMENT (CVA) RISK
40d1ef80-a3c6-4c16-b02f-1507f4cf96a3,,"BCBS Principles for management and supervision of interest rate risk, July 2004",Outsource,13,,7.2.6.Guidance,,"
For the purposes of Rule 7.2.6, an Authorised Person should consider the standards for stress testing recommended in the paper published by the BCBS  Principles for management and supervision of interest rate risk  in July 2004. In particular, an Authorised Person should include the technical specifications of a standardised interest rate shock detailed in Annex 3 of that paper as part of its systems for measurement of interest rate risk in the Non Trading Book.",
09b530c4-93e3-4f99-8ff8-59389ac4983f,,CRM in Section 4.13,Outsource,13,,4.14.46,,"Credit Risk mitigation. Where an Authorised Person obtains credit protection on a securitisation Exposure, the calculation of Credit RWA amounts must be in accordance with the Rules in CRM in Section 4.13.",
8d84e192-7e42-449c-9d15-14a45f509ee2,,International Financial Reporting Standards,Outsource,13,,11.2.3,,"To the extent that any required disclosure is substantially similar to a disclosure required of the Authorised Person under the International Financial Reporting Standards, a disclosure under such standards must be taken to meet the requirement for disclosure under this Chapter.",
6bcea020-c78f-4086-98f4-0b5009a64263,,International Financial Reporting Standards,Outsource,13,,11.3.3.(1),,"An Authorised Person may omit certain disclosures if the omitted item is:
(a)	not material, in accordance with the concept of materiality under the International Financial Reporting Standards,
(b)	proprietary in nature, and the disclosure of the relevant information to the public would undermine the Firm's competitive position or render the Firm's investments in products and systems less valuable, or
(c)	confidential in nature, and the disclosure of the relevant information would violate or jeopardise confidentiality agreements with Clients or Counterparties.",
3a93882f-1af7-4a78-bb19-7050e7fb32af,,International Financial Reporting Standards (IFRS),Outsource,13,,3.21.5,,"For the purpose of determining the Exposure Measure, the value of Exposures of an Authorised Person must be calculated in accordance with the International Financial Reporting Standards (IFRS) subject to the following adjustments:
(a)	on-balance sheet, non-Derivative Exposures must be net of specific allowances and valuation adjustments (e.g. credit valuation adjustments);
(b)	physical or financial Collateral, guarantees or other credit risk mitigation techniques must not be used to reduce exposure values of assets; and
(c)	loans must not be netted with Deposits.",
29db355c-0b9a-45bd-af0b-0e40adbf1675,,Section 4.13 (CRM),Outsource,13,,4.15.3,,"Applicability and limits. For the purposes of this Section an Authorised Person must:
(a)	identify its Exposures;
(b)	identify its Counterparties, including whether any are Closely Related to each other or Connected to the Authorised Person;
(c)	measure the size of its Exposures;
(d)	establish the value of its Exposures;
(e)	determine the size of its Exposures as a proportion of its Tier 1;
(f)	identify whether it has Exposures which are subject to the requirements of Section 4.13 (CRM);
(g)	identify which, if any, of its Exposures are exempt in accordance with Section A4.11 from the limits set out in Rules 4.15.4 to 4.15.7;
(h)	aggregate its Exposures to the same Counterparty or group of Closely Related Counterparties or group of Connected Counterparties;
(i)	monitor and control its Exposures on a daily basis within the Large Exposures limits; and
(j)	notify the Regulator immediately of any breach of the limits set out in this Section and confirm it in writing.
",
558596ee-af40-4c07-8067-9c5c25eebaa5,,Section 4.13 (CRM),Outsource,13,,APP4.A4.11.1.Guidance.2.,,An Authorised Person can only treat Exposures as collateralised provided the conditions of Rules 4.13.5 to 4.13.8 (relating to CRM) are met. Item (d) also includes cash received under a CLN issued by the Authorised Person and loans and Deposits of a Counterparty to or with the Authorised Person which are subject to an on balance sheet Netting agreement recognised under Section 4.13 (CRM).,
e1516dcf-4781-4353-bc07-78b1e8ec2f4e,,Section 4.13 (CRM),Outsource,13,,APP4.A4.11.2,,"Exempt Exposures. Where Exposures to a Client are guaranteed by a third party, or secured by Collateral issued by a third party, an Authorised Person may:
(a)	provided the Collateral meets the requirements of Section 4.13 (CRM), and would be assigned a lower risk weight under Section 4.12, treat that portion of the Exposure which is secured by Collateral as an Exposure to the third party. An Authorised Person must treat the portion secured by Collateral as having being incurred to the third party providing the Collateral rather than to the Client for the purposes of considering the limits as set out at Rule 4.15.5; or
(b)	provided the guarantee meets the requirements of Section 4.13 (CRM), and would be assigned a lower risk weight under Section 4.12, treat that portion of the Exposure which is guaranteed as an Exposure to the third party. An Authorised Person must treat the portion guaranteed as having being incurred to the third party rather than to the Client for the purposes of considering the limits as set out at Rule 4.15.5. When considering the guarantee there must not be any Maturity Mismatch between the guarantee and the underlying Exposure.",
9ae2763f-2e1a-4afb-ac8e-f57ce03a81c3,,Section 4.13 of CRM,Outsource,13,,4.15.12,,"Recognition of Credit Risk mitigations. For the purposes of this Section, an Authorised Person may reduce the value of its Exposures, at its discretion, by any one or more of the following:
(a)	the amount of any specific provision made, where the provision relates to the risk of a credit loss occurring on that Exposure and is not held as part of a general provision or reserve against its Credit Risks;
(b)	Netting its claims on and liabilities to a Counterparty, provided that the conditions in Section 4.13 of CRM are met;
(c)	the amount of Collateral held against its Exposures, where that Collateral is of a type listed based on the FCSA and FCCA approaches and meeting the requirements under Section 4.13;
(d)	the amount of any eligible guarantees as permitted under Section 4.13.9;
(e)	the value of a Credit Derivative, where the Credit Derivative is an instrument included in Rule 4.13.11 and the transaction meets the conditions set out in that Section; and
(f)	the effects of transactions transferring Credit Risks from the Authorised Person to another party through securitisation, provided that the conditions in Section 4.14 are met.",
daf2ec63-a8a3-4cd4-b0e3-450154245ed4,2ca75082-4938-4854-9695-46c703b05bdc,Sections 3.4,Internal,13,13,3.1.1.Guidance.2.,3.4,"In particular, note that:
a.	Part 3 (Calculating Capital Requirements) applies to all firms, but with differentiated calculations for the Capital Requirement for the various Categories of Authorised Persons, as prescribed in Sections 3.4 and 3.6;
b.	Part 4 (Calculating Capital Resources) applies to all firms; and
c.	within Part 4, an exemption from the calculation of T2 Capital in relation to firms authorised to Manage a Profit Sharing Investment Account which is a PSIAu is prescribed in Rule 3.12.9.
","PART 3– Calculating Capital Requirements. Capital Requirements for Categories 1, 2, 3A and 5"
f7d4db25-2d97-4dff-bba3-d287e4fd94a1,20570e9a-0834-45f3-b63f-604a3e079725,2,Internal,14,14,Part 3.Chapter 2.12.(2),Part 2,"The Regulator may require an Institution to cooperate, assist and provide the information specified in Part 2 of the Schedule for the purposes of assessing a Resolution Plan for the Institution or its Group.",The Regulator
3d8bca49-d714-421d-95e0-231f502d5284,92af2297-32fe-4d58-8b0e-f2afda5e6c90,4,Internal,14,14,Part 3.Chapter 3.13.(3),Part 4,"For the purposes of the assessment of resolvability referred to under subsection (1), the Regulator may consider the matters set out in Part 4 of the Schedule. The Regulator shall carry out any potential resolvability assessment in pursuit of the Resolution Objectives and in accordance with the General Resolution Principles.",Early Intervention Actions
6388ff47-0cf9-4f93-9480-616bae92badc,92af2297-32fe-4d58-8b0e-f2afda5e6c90,4,Internal,14,14,Part 3.Chapter 3.14.(3),Part 4,"For the purposes of the assessment of resolvability referred to under subsection (1), the Regulator shall, as a minimum, consider the matters set out in Part 4 of the Schedule (with any necessary modifications for the Group level). The Regulator shall carry out any potential resolvability assessment in pursuit of the Resolution Objectives and in accordance with the General Resolution Principles.",Early Intervention Actions
5798f720-7021-4b63-9ebe-f1a30aebee29,b16ad102-4d3c-44bc-acee-57730553066b,27,Internal,14,14,Part 6.Chapter 6.78.(5),Part 5.Chapter 2.27.,"For the purposes of supporting, or giving full effect to, a Recognised Foreign Resolution Action, the Regulator may exercise one or more Resolution Tools, or one or more Resolution Powers, subject to any requirement for ex-ante judicial approval in compliance with section 27.",Ex-ante judicial approval
333e1e7b-0513-4ad7-ae2c-0a8de368b881,08b49823-3ae1-49c8-9b1e-38c48b00b67c,49,Internal,14,14,Part 6.Chapter 3.62.(4),Part 6.Chapter 2.49.,"Where a Regulator exercises the power specified in subsection (1) to suspend termination rights, and where no notice has been given pursuant to subsection (4), those rights may be exercised on the expiry of the period of suspension, subject to section 62, as follows
(a)	if the rights, assets or liabilities covered by the contract have been transferred to another entity, a counterparty may exercise termination rights in accordance with the terms of that contract only on the occurrence of any continuing or subsequent enforcement event by the Recipient;
(b)	if the rights, assets or liabilities covered by the contract remain with the Institution in Resolution and the Regulator has not applied the bail-in tool in accordance with section 49(1)(a) to Eligible Liabilities under that contract, a counterparty may exercise termination rights in accordance with the terms of that contract on the expiry of a suspension under subsection (1).",Application of Bail-in Tool
15b2b9a1-4dbd-454f-9ce5-51f65742d2ab,60dfd966-cf52-4eb5-ba2c-ae4f7e469187,51,Internal,14,14,Part 6.Chapter 4.65.(1),Part 6.Chapter 2.51.,"In complying with the requirements under section 68, the Regulator shall exercise the Write Down or Conversion Power under section 64 in accordance with the priority of claims under Insolvency Proceedings, in a way that produces the following results
(a)	Common Equity Tier 1 Capital items are reduced first in proportion to the losses and to the extent of their capacity and the Regulator takes one or both of the actions specified in section 51(1) in respect of the holders of Common Equity Tier 1 Capital instruments;
(b)	the principal amount of Additional Tier 1 Capital instruments is written down or converted into Common Equity Tier 1 Capital instruments or both, to the extent required to achieve the Resolution Objectives or to the extent of the capacity of the Non-CET1 Capital Instruments, whichever is lower; and
(c)	the principal amount of Tier 2 Capital instruments is written down or converted into Common Equity Tier 1 Capital instruments or both, to the extent required to achieve the Resolution Objectives or to the extent of the capacity of the Non-CET1 Capital Instruments, whichever is lower.",Treatment of Shareholders in bail-in or write down or conversion
333e1e7b-0513-4ad7-ae2c-0a8de368b881,c2a71b80-0b12-4f4b-869d-6ee96f2b1e92,62,Internal,14,14,Part 6.Chapter 3.62.(4),Part 6.Chapter 3.62.,"Where a Regulator exercises the power specified in subsection (1) to suspend termination rights, and where no notice has been given pursuant to subsection (4), those rights may be exercised on the expiry of the period of suspension, subject to section 62, as follows
(a)	if the rights, assets or liabilities covered by the contract have been transferred to another entity, a counterparty may exercise termination rights in accordance with the terms of that contract only on the occurrence of any continuing or subsequent enforcement event by the Recipient;
(b)	if the rights, assets or liabilities covered by the contract remain with the Institution in Resolution and the Regulator has not applied the bail-in tool in accordance with section 49(1)(a) to Eligible Liabilities under that contract, a counterparty may exercise termination rights in accordance with the terms of that contract on the expiry of a suspension under subsection (1).",Power to temporarily suspend termination rights
15b2b9a1-4dbd-454f-9ce5-51f65742d2ab,c7ee12fa-390f-4b1e-a32f-422c4d6cc787,64,Internal,14,14,Part 6.Chapter 4.65.(1),Part 6.Chapter 4.64.,"In complying with the requirements under section 68, the Regulator shall exercise the Write Down or Conversion Power under section 64 in accordance with the priority of claims under Insolvency Proceedings, in a way that produces the following results
(a)	Common Equity Tier 1 Capital items are reduced first in proportion to the losses and to the extent of their capacity and the Regulator takes one or both of the actions specified in section 51(1) in respect of the holders of Common Equity Tier 1 Capital instruments;
(b)	the principal amount of Additional Tier 1 Capital instruments is written down or converted into Common Equity Tier 1 Capital instruments or both, to the extent required to achieve the Resolution Objectives or to the extent of the capacity of the Non-CET1 Capital Instruments, whichever is lower; and
(c)	the principal amount of Tier 2 Capital instruments is written down or converted into Common Equity Tier 1 Capital instruments or both, to the extent required to achieve the Resolution Objectives or to the extent of the capacity of the Non-CET1 Capital Instruments, whichever is lower.",Write Down or Conversion Power in relation to Non-CET1 Capital Instruments
fac6012e-1032-4305-ada9-2461819d2cc6,a00e61b3-c0da-4a63-917e-489d296a3e7d,68,Internal,14,14,Part 5.Chapter 2.27.(7),Part 6.Chapter 5.68.,"The Court shall not issue any interim or interlocutory order in relation to any Resolution Action in favour of a person other than the Regulator.  The rights of any Shareholder, creditor or other person affected in respect of any situation, action or omission in connection with Resolution Action will be limited to an action for compensation against the Institution in Resolution or the Residual Institution as may be determined by the Difference in Treatment Valuation and claimable pursuant to section 68.",Difference of Treatment Valuation
15b2b9a1-4dbd-454f-9ce5-51f65742d2ab,a00e61b3-c0da-4a63-917e-489d296a3e7d,68,Internal,14,14,Part 6.Chapter 4.65.(1),Part 6.Chapter 5.68.,"In complying with the requirements under section 68, the Regulator shall exercise the Write Down or Conversion Power under section 64 in accordance with the priority of claims under Insolvency Proceedings, in a way that produces the following results
(a)	Common Equity Tier 1 Capital items are reduced first in proportion to the losses and to the extent of their capacity and the Regulator takes one or both of the actions specified in section 51(1) in respect of the holders of Common Equity Tier 1 Capital instruments;
(b)	the principal amount of Additional Tier 1 Capital instruments is written down or converted into Common Equity Tier 1 Capital instruments or both, to the extent required to achieve the Resolution Objectives or to the extent of the capacity of the Non-CET1 Capital Instruments, whichever is lower; and
(c)	the principal amount of Tier 2 Capital instruments is written down or converted into Common Equity Tier 1 Capital instruments or both, to the extent required to achieve the Resolution Objectives or to the extent of the capacity of the Non-CET1 Capital Instruments, whichever is lower.",Difference of Treatment Valuation
a87ec7c9-d491-4070-91ae-91d074fb8903,d23dee1e-bb20-4df3-8b53-3656d57dfdeb,3,Internal,14,14,Part 3.Chapter 2.10.(2),Part 3,"An Individual Resolution Plan shall
(a)	be proportionate to the systemic importance of the Institution;
(b)	set out the options for applying a Resolution Tool and a Resolution Power to the Institution;
(c)	take into consideration relevant scenarios including that the event of a failure of the Institution may be unusual, occur at a time of broader financial instability or system-wide events;
(d)	include procedures for informing and consulting relevant employees throughout the Resolution process, where appropriate; and
(e)	set out the information specified in Part 3 of the Schedule.",Recovery and Resolution Planning
b0f92d95-465e-42b6-acb0-bc46dd81b892,3dc46ffa-12b5-4291-a89d-8fa80294f522,1,Internal,14,14,Part 3.Chapter 1.7.(2),Part 1,The Individual Recovery Plan shall include the information set out in Part 1 of the Schedule and shall set out measures that would be taken by the Institution for the restoration of its financial position in the event of a significant deterioration of such financial position. The Regulator may require that additional information be included in the Individual Recovery Plan.,General
c8c0fbed-dda3-49ee-8fe8-52176bc6f972,3dc46ffa-12b5-4291-a89d-8fa80294f522,1,Internal,14,14,Part 3.Chapter 1.8.(2),Part 1,"The Group Recovery Plan shall identify measures that may be required to be implemented at the level of the ADGM Parent Institution, the Institutions and other Subsidiaries, with the aim to achieve the stabilisation of the Group as a whole, or any Institution of the Group, when it is in a situation of stress so as to address or remove the causes of the distress and restore the financial position of the Group or the Institution in question, at the same time taking into account the financial position of other Group Entities. The Group Recovery Plan shall include the information set out in Part 1 of the Schedule (with any necessary modifications for the Group level). The Regulator may require that additional information be included in the Group Recovery Plan.",General
c9c09f60-e439-474d-9c7c-3b82c4753189,73b31b7c-7d9b-459f-81d4-305aa29ec0a1,24(3),Internal,14,14,Part 6.Chapter 5.67.,Part 5.Chapter 1.24.(3),"Treatment of Shareholders in the case of partial transfers and application of the bail in tool
Where one or more of the Resolution Tools have been applied, the Regulator shall be guided by the following principles
(a)	except where subsection (b) applies, where the Regulator transfers only part of the rights, assets and liabilities of the Institution in Resolution, the Shareholders and creditors whose claims have not been transferred should, to the extent reasonably practicable, receive in satisfaction of their claims at least as much as they would have received if the Institution in Resolution had been Wound Up under Insolvency Proceedings at the time (when the Regulator delivered notice in accordance with section 24(3)); and
(b)	where the Regulator applies the Bail-in Tool, the Shareholders and creditors whose claims have been written down or converted to Shares should, to the extent reasonably practicable, not incur greater losses than they would have incurred if the Institution in Resolution had been Wound Up under Insolvency Proceedings immediately at the time (when the Regulator delivered notice in accordance with section 24(3)).","Where the Regulator determines that the Resolution Conditions are met in relation to an Institution pursuant to subsection ‎(2), the Regulator shall give notice of that determination, the Regulator's decision based on that determination, together with reasons for the decision recorded pursuant to subsection (2) and the actions that the Regulator intends to take as a result of it, as soon as practicable, to the following—
(a)	the Institution;
(b)	the Board;
(c)	where applicable, the supervisory authorities and resolution authorities of the jurisdictions in which any Group Entity or significant Branches are located; and
(d)	where applicable and necessary, the depositors guarantee schemes to which an Institution is affiliated."
e23b126c-aec2-4c3e-bf47-d59907e3f895,73b31b7c-7d9b-459f-81d4-305aa29ec0a1,24(3),Internal,14,14,Part 6.Chapter 5.68.(4),Part 5.Chapter 1.24.(3),"A Difference of Treatment Valuation shall
(a)	assume that Insolvency Proceedings in respect of the Institution in Resolution would have commenced on the date on which the Regulator delivered notice in accordance with section 24(3);
(b)	assume that the Institution in Resolution would, if it had entered Insolvency Proceedings in accordance with subsection (a), been Wound Up in full on the date on which Insolvency Proceedings in respect of the Institution in Resolution would have commenced; and
(c)	assume that the Resolution Action has not been effected.","Where the Regulator determines that the Resolution Conditions are met in relation to an Institution pursuant to subsection ‎(2), the Regulator shall give notice of that determination, the Regulator's decision based on that determination, together with reasons for the decision recorded pursuant to subsection (2) and the actions that the Regulator intends to take as a result of it, as soon as practicable, to the following—
(a)	the Institution;
(b)	the Board;
(c)	where applicable, the supervisory authorities and resolution authorities of the jurisdictions in which any Group Entity or significant Branches are located; and
(d)	where applicable and necessary, the depositors guarantee schemes to which an Institution is affiliated."
bb90eb63-34ff-47ce-abab-1757cdf7604e,b16ad102-4d3c-44bc-acee-57730553066b,27,Internal,14,14,Part 6.Chapter 6.78.(4),Part 5.Chapter 2.27.,"Subject to section 27, where a Foreign Resolution Order has been made by the Regulator under this section which recognises a Foreign Resolution Action (or part of it), such Foreign Resolution Action (or part of it) shall produce the same legal effects in the ADGM as it would have produced had it been made under the law of the ADGM.",Ex-ante judicial approval
cca493a6-8e38-4028-b897-2849b9e77618,d23dee1e-bb20-4df3-8b53-3656d57dfdeb,3,Internal,14,14,Part 3.Chapter 2.11.(2),Part 3,"A Group Resolution Plan shall
(a)	be proportionate to the systemic importance of the Group;
(b)	set out the options for applying Resolution Tools and Resolution Powers to the Group;
(c)	take into consideration relevant scenarios including that the event of a failure of the Group may be unusual, occur at a time of broader financial instability or system-wide events;
(d)	include procedures for informing and consulting employee representatives throughout the resolution process, where appropriate; and
(e)	set out the information specified in Part 3 of the Schedule (with any necessary modifications for the Group level).",Recovery and Resolution Planning
d1ceee82-fce2-46c6-9e14-45572cf7eabf,445d41e7-27aa-41c1-84e4-194553261f8a,33,External,14,17,Part 5.Chapter 1.23.(3),Part 4.33.,"An ADGM Branch shall be deemed to be failing or likely to fail in one or more of the following circumstances
(a)	the Non-ADGM Institution is failing, or is likely to fail, to satisfy the Threshold Conditions in a way that would justify the cancellation by the Regulator under section 33 of the Financial Services and Markets Regulations 2015 of the Non-ADGM Institution's Financial Services Permission to carry on one or more Regulated Activities;
(b)	the ADGM Branch is, in the opinion of the Regulator, unable or unwilling, or is likely to be unable, to pay its obligations to its creditors, or obligations otherwise arising from the Business of the ADGM Branch as they fall due;
(c)	the resolution authority of the Non-ADGM Institution has initiated a Foreign Resolution Action in relation to the Non-ADGM Institution, or has notified the Regulator of its intention to initiate such a proceeding; or
(d)	one or more of subsections (a) to (c) will, in the near future, apply to the ADGM Branch.",Variation and cancellation of a Financial Services Permission. Variation or cancellation on initiative of the Regulator
