qa_id,question,expected_answer,source_text,target_text,method,split,persona,reference_type,source_passage_pid,target_passage_pid,source_doc_id,target_doc_id,source_doc_title,source_passage_id,target_doc_title,target_passage_id
SCHEMA_000334,"How shall an order be classified as large in scale compared with normal market size for Financial Instruments on a Recognised Investment Exchange, considering the average daily turnover criteria?","An order is classified as large in scale compared with normal market size when it meets or exceeds the minimum size specified for its average daily turnover category. Financial Instruments admitted to trading on a Recognised Investment Exchange are categorized based on their average daily turnover (ADT) in USD. For instance, if the ADT is less than or equal to 500,000 USD, the order must be at least 50,000 USD to be considered large. Similarly, for ADT between 500,000 and 1,000,000 USD, the minimum order size is 100,000 USD. This classification continues with increasing thresholds for larger ADT brackets, such as 250,000 USD for ADT up to 25,000,000 USD, 400,000 USD for ADT up to 50,000,000 USD, and 500,000 USD for ADT exceeding 50,000,000 USD. These criteria ensure that the order size is appropriately large relative to the typical market size [#SRC:12e55ccd-cd6e-4509-aaf7-b0985942d627] and [#TGT:4d8f4efe-e1c0-4b4a-aafd-32081fee4d4b].","Waivers in relation to transactions which are large in scale For the purpose of Rule 3.5.7(c), an order shall be considered to be large in scale compared with normal market size if it is equal to or larger than the minimum size of order specified in Rule 3.5.11. For the purposes of determining whether an order is large in scale compared to normal market size, all Financial Instruments admitted to trading on a Recognised Investment Exchange market shall be classified in accordance with their average daily turnover, in accordance with Rule 3.5.12.","Orders large in scale compared with normal market size /Table Start Class in terms of average daily turnover (ADT, in USD) ADT <= 500,000 500 000 < ADT <= 1,000,000 1 000 000 < ADT <= 25,000,000 25 000 000 < ADT <= 50,000,000 ADT > 50,000,000 Minimum size of order qualifying as large in scale compared with normal market size 50,000 100,000 250,000 400,000 500,000 /Table End",SCHEMA,train,Professional,Internal,12e55ccd-cd6e-4509-aaf7-b0985942d627,4d8f4efe-e1c0-4b4a-aafd-32081fee4d4b,10,10,MIR,3.5.11,MIR,3.5.12
SCHEMA_000455,"What obligations must an Authorised Person fulfill regarding the assessment of a Third Party Agent's appropriateness before passing Safe Custody Assets, and what records must be maintained in the Resolution Pack?","An Authorised Person is required to conduct an assessment of the appropriateness of a Third Party Agent before passing Safe Custody Assets to them. This involves obtaining a written acknowledgement from the Third Party Agent that confirms several key points, such as the distinct title of the account, the handling of Client Investments, and the separation of Client Investments from the Third Party Agent's assets. Additionally, the Third Party Agent must agree to provide statements detailing the Client Investments deposited. These acknowledgements ensure that the Client Investments are managed according to the Authorised Person's instructions and are protected from being combined with other accounts or subjected to liens or claims by the Third Party Agent. Furthermore, the Authorised Person must include records of this assessment and the Third Party Agent's acknowledgement in the Resolution Pack. This documentation is crucial for maintaining transparency and compliance with regulatory requirements concerning Client Investments and Safe Custody Assets [#SRC:803ff2b9-9528-459a-b9d2-45066785e9f5] and [#TGT:57e8f079-f256-41f4-b1d3-fcbba0690a98].",The following records must be included in the Resolution Pack of an Authorised Person conducting Investment Business: (a) Rules 2.7.1 and 3.7.1(d) (records of Client classification and Client agreements); (b) Rules 14.6.2 and 15.4.3 (master lists of all Client Accounts in relation to Client Money and Client investments); (c) Rule 15.4.4 and Rule 15.4.5 (adequate records and Client's written permission re use of Client Investments); (d) Rules 14.7.1 and 14.7.4 (assessment of appropriateness of Third-Party Agent and acknowledgement by Third-Party agent in respect of Client Money); and (e) Rule 15.5.1 and 15.6.1 (assessment of appropriateness of Third Party Agent and acknowledgement by Third-Party Agent in respect of Client Investments); and (f) Rule 14.11.1 and 15.9.1 (most recent reconciliations of Client Money and Client Investments).,"Before an Authorised Person passes, or permits to be passed, Safe Custody Assets to a Third Party Agent it must have procured a written acknowledgement from the Third Party Agent stating: (a) that the title of the account sufficiently distinguishes that account from any account containing Investments belonging to the Authorised Person, and is in the form requested by the Authorised Person; (b) that the Client Investment will only be credited and withdrawn in accordance with the instructions of the Authorised Person; (c) that the Third Party Agent will hold Client Investments separately from assets belonging to the Third Party Agent; (d) the arrangements for recording and registering Client Investments, claiming and receiving dividends and other entitlements and interest and the giving and receiving of instructions; (e) that the Third Party Agent will deliver a statement to the Authorised Person (including the frequency of such statement), which details the Client Investments deposited to the account; (f) that all Investments standing to the credit of the account are held by the Authorised Person as agent and that the Third Party Agent is not entitled to combine the account with any other account or to exercise any charge, mortgage, lien, right of set-off or counterclaim against Investments in that account in respect of any sum owed to it on any other account of the Authorised Person; and (g) the extent of liability of the Third Party Agent in the event of default.",SCHEMA,dev,Professional,Internal,803ff2b9-9528-459a-b9d2-45066785e9f5,57e8f079-f256-41f4-b1d3-fcbba0690a98,3,3,CoBs,16.4.1,CoBs,15.6.1
SCHEMA_000608,"What are the requirements for an Authorised Person when selecting delivery and/or storage facilities for Accepted Spot Commodities, considering the prohibition on using facilities outside certain jurisdictions and the procedural standards that must be met?","An Authorised Person, along with its participants, is restricted to using delivery and/or storage facilities for Accepted Spot Commodities only from within the Abu Dhabi Global Market (ADGM) or from jurisdictions that satisfy specific requirements. These facilities must operate under rules and regulations equivalent to those in the ADGM if they are located outside it. Additionally, they must comply with all applicable laws in their jurisdiction, including local port conditions, customs, anticorruption, and taxation laws. The facilities must also adhere to international standards for storage and delivery, such as IOSCO’s Good and Sound Practices, and maintain certifications like OHSAS 18001 for health and safety management. Furthermore, they should have robust audit and control arrangements for inventories and deliveries, as well as adequate insurance to cover various risks. These procedural standards ensure that the facilities are not only compliant with local and international regulations but also maintain high operational standards [#SRC:4230a066-37c4-4630-bb93-d9a0ed5bc81b] and [#TGT:dda13926-2cce-4e09-a50f-508bd4257bd5].","An Authorised Person, and its participants, must only use delivery and/or storage facilities for Accepted Spot Commodities from: (a) within the ADGM, or (b) other appropriate jurisdictions that can meet the requirements of Rule 22.4.2.","For the purposes of Rule 22.4.1, any delivery and/or storage facility used by an Authorised Person must be a facility in relation to which – (a) where the delivery and/or storage facility operates from outside ADGM, it operates under rules and regulations equivalent to those applying in the Abu Dhabi Global Market; (b) the delivery and/or storage facility will, at all times, comply with all applicable laws in the relevant jurisdiction or elsewhere, including in particular and without limitation: (i) local port conditions; (ii) local, national and global customs requirements; (iii) local, national and global anticorruption laws; (iv) local, national and global taxation requirements; and (v) any other applicable rules and regulations; (c) the delivery and/or storage facility adheres to: (i) appropriate international standards for storage and delivery mechanisms, including with regard to IOSCO’s Good and Sound Practices; and (ii) OHSAS 18001 Health & Safety Management or equivalent certification standards; (d) it has appropriate audit and control arrangements in place, in relation to inventories, deliveries and physical infrastructure; and (e) it has appropriate insurance arrangements in place to cover operational, security, fraud, natural disasters and other applicable risks.",SCHEMA,train,Professional,Internal,4230a066-37c4-4630-bb93-d9a0ed5bc81b,dda13926-2cce-4e09-a50f-508bd4257bd5,3,3,CoBs,22.4.1,CoBs,22.4.2
SCHEMA_000044,"Under what conditions may the Regulator issue a positive direction to a Recognised Body, and what procedural steps must be taken before doing so?","The Regulator may issue a positive direction to a Recognised Body if it has not taken action under its Default Rules, but it appears that the Recognised Body could take action. Before issuing such a direction, the Regulator is required to consult the Recognised Body in question. The Regulator must be satisfied, based on this consultation, that failing to take action would pose undue risk to investors or market participants, that the direction is necessary for the public interest in financial stability within the Abu Dhabi Global Market, or that it is necessary to facilitate the use of a power under chapter 16 of COBS or related rules. This ensures that the direction is both justified and in alignment with broader regulatory objectives [#SRC:46b33967-ebbc-4f36-b86a-689930eb7a5a] and [#TGT:70b944a0-fca5-4266-8177-4fa3b31f8ea3].","Before giving such a direction under Rule 6.5.4, the Regulator shall consult the Recognised Body in question, and the Regulator shall not give a direction unless the Regulator is satisfied, in the light of that consultation that: (a) failure to take action would involve undue risk to investors or other participants in the market; (b) the direction is necessary having regard to the public interest in the financial stability of the Abu Dhabi Global Market; or (c) the direction is necessary to facilitate a proposed or possible use of a power under chapter 16 of COBS or in connection with a particular exercise of a power under that chapter, or Rule 6.5.7(c).","The Regulator may issue a ""positive"" direction (to take action) where in any case a Recognised Body has not taken action under its Default Rules, but it appears to the Regulator that the Recognised Body could take action.",SCHEMA,train,Professional,Internal,46b33967-ebbc-4f36-b86a-689930eb7a5a,70b944a0-fca5-4266-8177-4fa3b31f8ea3,10,10,MIR,6.5.5,MIR,6.5.4
SCHEMA_000624,"Under what conditions does a Fund Prospectus fail to qualify as an Approved Prospectus, and what are the criteria for a Prospectus to be considered approved by the Regulator?","A Fund Prospectus does not qualify as an Approved Prospectus unless the Regulator issues a notice of approval to the Applicant. This approval must cover the Prospectus or any Supplementary Prospectus, and if the Prospectus consists of multiple documents, all such documents must be approved. For a Prospectus to be considered an Approved Prospectus, it must be approved by the Regulator in accordance with the requirements set out in the Rules. Additionally, any reference to a Prospectus under these Regulations is generally understood to mean an Approved Prospectus, unless the context specifies otherwise. This dual requirement ensures that both the specific approval process and the general regulatory context are satisfied for a Prospectus to achieve the status of being 'Approved' [#SRC:e4f01dc3-b9ba-4fbb-a37e-72e4a4dfb5ff] and [#TGT:caf92348-9f78-4a22-b449-0824165b55e1].","A Fund Prospectus is not an Approved Prospectus for the purposes of section 61(2) of the FSMR unless the Regulator has issued to the Applicant a notice stating its approval: (a) of the Prospectus or Supplementary Prospectus, as the case may be; and (b) in the case of a Prospectus in (a) comprising multiple documents, of all the multiple documents.","For the purposes of subsection ‎(1)— (a) a Prospectus is an Approved Prospectus if it is approved by the Regulator in accordance with the requirements prescribed in the Rules; and (b) a reference to a Prospectus made by or under these Regulations is a reference to an Approved Prospectus, unless the context requires otherwise.",SCHEMA,train,Professional,External,e4f01dc3-b9ba-4fbb-a37e-72e4a4dfb5ff,caf92348-9f78-4a22-b449-0824165b55e1,11,17,MKT,3.3.2.(2),FSMR (Consolidated December 2023),Part 6.Chapter 1.61.(2)
SCHEMA_000349,"Must Authorised Persons relinquish their Financial Services Permission upon obtaining a Recognition Order to operate a Recognised Investment Exchange, and under what conditions may they continue to operate an MTF or OTF?","Authorised Persons are required to relinquish their Financial Services Permission when they obtain a Recognition Order to operate a Recognised Investment Exchange (RIE). This obligation ensures that the RIE operates under the appropriate regulatory framework. However, a Recognised Investment Exchange may continue to carry on the Regulated Activity of operating a Multilateral Trading Facility (MTF) or an Organised Trading Facility (OTF) if its Recognition Order explicitly includes a stipulation permitting such activities. This stipulation is crucial as it allows the RIE to maintain its operations in these areas, provided the Recognition Order accounts for it. The specific rules governing MTFs and OTFs, as outlined in the Conduct of Business Standards (COBS), will apply to these functions, ensuring compliance with regulatory standards. Therefore, while relinquishing the Financial Services Permission is mandatory upon obtaining the Recognition Order, the continued operation of an MTF or OTF is contingent upon the inclusion of the necessary stipulation in the Recognition Order [#SRC:d27a9a5d-f443-4ca1-a549-8316b911bfe7] and [#TGT:8e498a69-8f0c-44c3-970c-58d870656388].","REGULATORY REQUIREMENTS - SPOT COMMODITY ACTIVITIES RIEs operating an MTF or OTF using Accepted Spot Commodities Authorised Persons that are operating an MTF or OTF wishing to also operate a RIE will be required to relinquish their FSP upon obtaining a Recognition Order (to operate the RIE). If licensed by the FSRA to carry out both Regulated Activities (e.g., operating an MTF and operating an RIE), the Recognition Order will include a stipulation to that effect pursuant to MIR Rule 3.4.1.","A Recognised Investment Exchange may carry on the Regulated Activity of operating an MTF or OTF provided that its Recognition Order includes a stipulation permitting it to do so. If it does include such a stipulation, the specific rules on MTFs and OTFs in COBS will apply to that function, but that function only.",SCHEMA,train,Professional,External,d27a9a5d-f443-4ca1-a549-8316b911bfe7,8e498a69-8f0c-44c3-970c-58d870656388,34,10,Guidance - Regulation of Spot Commodities Activities in ADGM,78),MIR,3.4.1
SCHEMA_000299,"Under what circumstances may a Recognised Clearing House not be considered non-compliant with the Recognition Requirement, particularly in relation to procedures for detecting and managing settlement failures?","A Recognised Clearing House will not be regarded as failing to comply with the Recognition Requirement merely because it is unable to arrange for a specific transaction to be settled. This implies that while the procedures to detect and deal with the failure of a Member or participant to settle are crucial, the inability to settle a specific transaction does not automatically result in non-compliance. The regulatory framework considers various aspects such as rules and practices for clearing and settlement, arrangements for matching trades, and procedures for monitoring settlement performance. However, the emphasis is on the overall arrangements and procedures rather than the outcome of individual transactions. Therefore, the scope of compliance is broader and not solely dependent on the settlement of every transaction, allowing for some flexibility in the operational challenges faced by clearing houses [#TGT:a15123d3-b822-401d-9551-e8759dd9e84e] as required [#SRC:b5d36396-57ff-473e-8ff9-0e392516e731].","REGULATORY REQUIREMENTS - SPOT COMMODITY ACTIVITIES Spot Commodity Settlement Facilities (SCSFs) Pursuant to MIR Rule 4.3.3, in determining whether there are satisfactory arrangements for securing the timely discharge of the rights and liabilities of the parties to transactions, the FSRA may have regard to the SCSFs: a) rules and practices relating to clearing and settlement, including its arrangements with another Person for the provision of clearing and settlement services; b) arrangements for matching trades and ensuring that the parties are in agreement about trade details; c) arrangements for making deliveries and payments, in all relevant jurisdictions; d) procedures to detect and deal with the failure of a Member (or participants) to settle in accordance with its rules; e) arrangements for taking action to settle a trade if a Member (or participant) does not settle in accordance with its rules; f) arrangements for monitoring its Members settlement performance; and g) Default Rules and default procedures.",A Recognised Clearing House will not be regarded as failing to comply with the Recognition Requirement merely because it is unable to arrange for a specific transaction to be settled.,SCHEMA,train,Professional,External,b5d36396-57ff-473e-8ff9-0e392516e731,a15123d3-b822-401d-9551-e8759dd9e84e,34,10,Guidance - Regulation of Spot Commodities Activities in ADGM,92),MIR,4.3.3
SCHEMA_000699,"Under what circumstances does the chapter on Fund Rules exclude Fund Managers, and how does this relate to the applicability of delegation and outsourcing agreements?","The chapter on Fund Rules specifically excludes Fund Managers from its scope, directing them instead to adhere to provisions outlined in section 15.3 and Appendix A1.3. This exclusion is significant because it delineates the boundaries of regulatory oversight, ensuring that Fund Managers are governed by specific rules tailored to their operations. In the context of delegation and outsourcing, this means that while the general chapter does not apply to Fund Managers, they are still subject to the detailed requirements of Appendix A1. This appendix mandates that Fund Managers, along with Trustees if appointed, must comply with specific provisions when entering into delegation and outsourcing agreements. These provisions include ensuring that agreements clearly define functions, maintain service standards, and require prior approval for further delegation or outsourcing. Thus, while Fund Managers are excluded from the general chapter, they are still bound by stringent requirements under Appendix A1, ensuring comprehensive regulatory compliance in their delegation and outsourcing activities [#SRC:77d6d088-e887-4010-b1f2-c066a0409cca] and [#TGT:20b3551f-5646-4001-97ce-63eeaabbec5b].","This chapter does not apply to Fund Managers, who are subject to the provisions of section 15.3 and Appendix A1.3 of the Fund Rules.","DELEGATION AND OUTSOURCING A1.1 Application A1.1.1.(1) This Appendix (‎APP 1) applies to a Fund Manager and, if appointed, the Trustee in relation to every: (a) Delegation Agreement; and (b) Outsourcing Agreement. made or entered into pursuant to these Rules. A1.1.1.(2) This Appendix does not apply to a Qualified Investor Fund. A1.2 Mandatory provisions A1.2.1.(1) A Fund Manager or Trustee must ensure that any agreement specified in Rule ‎A1.1.1(1): (a) sets out the functions or activities and service standards that will be applied to the carrying out of such functions or activities; (b) provides that the Service Provider cannot in turn delegate any activities delegated to it, or outsource any functions outsourced to it, without prior approval of the Fund Manager or Trustee as applicable; (c) requires the Service Provider to: (i) maintain records to show and explain transactions in relation to each activity or function performed in relation to the Fund; (ii) maintain such records in a manner to enable the Fund Manager or Trustee to prepare accounts in compliance with these Rules and any other applicable legislation; (iii) retain the records for at least six years from the date to which they relate; (iv) keep the records, at all reasonable times, open to inspection by the Regulator, the Fund's Auditor and any Person providing the oversight function for the Fund; and (v) ensure that the records are, if requested by the Regulator, capable of reproduction within a reasonable period not exceeding 3 days, in hard copy and in English. A1.2.1.(2) A Fund Manager or Trustee must ensure that a Delegation Agreement contains an undertaking by the Service Provider to: (a) comply with any Regulator Rules applicable to the activity; and (b) disclose to the Regulator and to the Fund Manager or Trustee, as the case may be, any material information that it would disclose to its Financial Services Regulator, if relevant, in relation to the conduct of the activity. A1.2.1.(3) A Fund Manager or Trustee must maintain records of all agreements, and any instructions given to a Service Provider under the terms of an agreement, for at least six years. A1.2.Guidance A1.2.Guidance.1 Other Rules may also impact on the contents of a Delegation Agreement or Outsourcing Agreement. For instance, consideration should be given to GEN Rules 3.3.31 and 3.3.32 and accompanying Guidance. A1.2.Guidance.2 Without limiting the application of any Rules, the Regulator expects that any agreement relating to a material delegation would include as a minimum: a. unambiguous descriptions and definitions of the activities or functions to be provided by the Service Provider and the duties of both parties; b. an agreed standard between the parties or resources and services supported as necessary by performance measures in accordance with the applicable Rules; c. the requirement for regular detailed reporting to a specified frequency from the Service Provider in respect of its duties and activities; d. provisions relating to the reporting of relevant events such as technological changes or error reporting and, in particular, any event which undermines the ability of the Service Provider to fulfil its duties; and e. the requirement for an annual review (at a minimum) of the performance of the Service Provider. A1.3 Provisions relating to Eligible Custodians A1.3.1.(1) A Fund Manager or Trustee must ensure that a Delegation Agreement in relation to Providing Custody will: (a) require that the title of any account of the Eligible Custodian to hold Fund Property sufficiently distinguishes that account from any account containing Investments belonging to the Eligible Custodian, and is in the form requested by the Fund Manager or Trustee; (b) require that the Fund's Investments will only be credited and withdrawn in accordance with the instructions of the Fund Manager or Trustee; (c) require, subject to ‎(2), that the Eligible Custodian will hold the Fund's Investments separately from assets belonging to the Eligible Custodian; (d) set out the arrangements for recording and registering the Funds, claiming and receiving dividends and other entitlements and interest and the giving and receiving of instructions; (e) require the Eligible Custodian to deliver a statement to the Fund Manager or Trustee (including the frequency of such statement), which details the Fund's Investments deposited to the account; (f) require, subject to ‎(2), that all the Investments standing to the credit of the account are held by the Eligible Custodian as the agent of the Fund Manager or the Trustee and the Eligible Custodian is not entitled to combine the account with any other account or to exercise any charge, mortgage, lien, right of set-off or counterclaim against Investments in that account in respect of any sum owed to the Eligible Custodian on any other account of the Fund Manager, Trustee or any other Person; and (g) detail the extent of liability of the Eligible Custodian in the event of default. A1.3.1.(2) Neither the Fund Manager nor the Trustee is required to meet the requirements in ‎(1)‎(c) and ‎(f), where either the Eligible Custodian or any other Person acting as the prime broker of the Fund does so in compliance with the requirements in Rule ‎12.3.9. A1.4 Provisions relating to Acting as the Administrator of a Collective Investment Fund A1.4.1 A Fund Manager or Trustee must ensure that a Delegation Agreement in relation to Acting as the Administrator of a Collective Investment Fund requires that the Service Provider must not hold or control monies or assets belonging to third parties in connection with such administration except in the following circumstances: (a) holding cheques to the order of a Fund's bank account, provided such cheques are securely held for a maximum of three business days prior to being deposited into the relevant Fund's bank account or returned to the drawer of the cheque; or (b) where the Service Provider has control over bank accounts kept for the purposes of the Fund, the accounts must be conducted strictly in accordance with the Fund Manager's instructions and any agreed mandate with the bank.",SCHEMA,train,Professional,External,77d6d088-e887-4010-b1f2-c066a0409cca,20b3551f-5646-4001-97ce-63eeaabbec5b,3,6,CoBs,15.1.2,FUNDS,APP 1
SCHEMA_000444,"What must an MTF do to ensure compliance when admitting Securities offered under an Exempt Offer, considering the criteria for such offers?","An MTF that admits Securities offered by way of an Exempt Offer must implement effective systems and controls to comply with specific obligations. These include ensuring that only Securities from Exempt Offers made on its platform are admitted, identifying the recipients of the Exempt Offer, and restricting trading to no more than 200 non-Professional Clients. Additionally, the MTF must comply with relevant admission to trading rules and provide market users with access to Inside Information, including Offer documents. The Exempt Offer criteria, as defined by the Regulator, include offers directed solely at Professional Clients, offers made to a limited number of persons within a specified period, and offers involving substantial consideration or specific conditions such as rights issues or takeovers. These criteria ensure that the offer qualifies as an Exempt Offer, thus allowing the MTF to admit such Securities under the outlined obligations [#SRC:a957fb33-ff4c-44e4-a2e7-06196b2f6b66] and [#TGT:aebfec36-985e-4d75-a783-f582fed8fafc].","An MTF that admits to trading Securities that are offered by way of an Exempt Offer under MKT Rule 4.3.1 (13) shall ensure that it has effective systems and controls in place to: (a) admit only Securities of such Exempt Offers that are made on its own platform; (b) identify those Persons to whom the Exempt Offer was made; (c) restrict trading of the Securities, to no more than 200 Persons who are not Professional Clients; (d) comply with MIR rule 3.9.1 (Admission to trading), as applicable in relation to the relevant Securities; and (e) allow users of its market to obtain Inside Information, including any Offer documents pursuant to MKT Rule 4.3.5 relevant to the Securities.","For the purposes of section 61(3)(a) of the FSMR, the Regulator prescribes the following to be circumstances in which an Offer is an Exempt Offer: (1) an Offer made to or directed at only Professional Clients; (2) an Offer in or from the ADGM which is directed at no more than 50 Persons in any 12-month period, excluding Professional Clients who are not natural persons; (3) an Offer where the total consideration to be paid by a Person to acquire the Securities is at least $100,000, or an equivalent amount in another currency; (4) an Offer where the Securities are denominated in amounts of at least $100,000, or an equivalent amount in another currency; (5) an Offer where the total aggregate consideration for the Securities offered is less than $100,000, or an equivalent amount in another currency, calculated over a period of 12 months; (6) an Offer where Shares are issued in substitution for Shares of the same class as already issued, where the issue of the new Shares does not involve any increase in the issued Share capital; (7) an Offer where the Securities are Convertibles issued under a Prospectus to existing members or creditors of the Issuer or a member of its Group and there is no additional consideration to be paid; (8) an Offer where the Securities are offered in connection with a Takeover and a document is made available containing information which is considered by the Regulator as being equivalent to that of a Prospectus; (9) an Offer where the Securities are offered, allotted or to be allotted in connection with a merger if a document is available containing information which is regarded by the Regulator as being equivalent to that of a Prospectus; (10) an Offer where the Securities are offered, allotted or to be allotted in connection with a rights issue where: (a) the Securities are of a class subject to Reporting Entity disclosure; and (b) a document is made available containing information on the number and nature of the Securities including rights attaching to those Securities and the reasons for and details of the Offer; (11) an Offer where the Shares are offered, allotted or to be allotted to existing Shareholders free of charge or dividends paid out in the form of Shares of the same class as the Shares in respect of which the dividends are paid, and a document is made available containing information on the number and nature of the Shares and the reasons for and details of the Offer; (12) an Offer where the Securities are offered, allotted or to be allotted to an existing or former Director or Employee, or any Close Relative of such a Director or Employee, of the Issuer or a member of the same Group as the Issuer and: (a) the Issuer or the member of the Group already has its Securities admitted to trading on a Regulated Exchange; and (b) a document is made available to the offerees containing information on the number and nature of the Securities and the reasons for and details of the Offer; or (13) other than in relation to Debentures and Sukuk, an Offer in or from the ADGM which is directed at no more than 200 Persons that are not Professional Clients or Market Counterparties, in circumstances where the Securities are, or have been, offered within a Private Financing Platform or via a Multilateral Trading Facility.",SCHEMA,train,Professional,External,a957fb33-ff4c-44e4-a2e7-06196b2f6b66,aebfec36-985e-4d75-a783-f582fed8fafc,3,11,CoBs,8.2.2,MKT,4.3.1
SCHEMA_000301,What requirements must an Authorised Person fulfill when applying for a Financial Services Permission to conduct a Regulated Activity with a Retail Client?,"An Authorised Person applying for a Financial Services Permission to conduct a Regulated Activity with or for a Retail Client must meet several specific requirements. These include having adequate systems and controls in place to carry out the Regulated Activities effectively. Additionally, the applicant must ensure compliance with the requirements in COBS relevant to Retail Clients through appropriate systems, controls, policies, and procedures. It is also essential that the applicant maintains systems and controls to ensure that its Employees are competent and capable of performing their assigned functions, especially those involving dealings with Retail Clients. Furthermore, the applicant must have adequate complaints handling policies and procedures to address any issues that may arise. These obligations are critical to ensuring that the applicant can responsibly manage the services provided to Retail Clients, as required [#TGT:b01b34df-ae4f-47a0-950f-31329255a884] and permitted [#SRC:1ad61409-a8d2-40b0-82f6-0ab30250c45a].",GEN 5.2.3 outlines the requirements to be met by an applicant intending to carry on a Regulated Activity where the client is a Retail Client.,"Carrying on service with or for a Retail Client: The following requirements must be met by an Authorised Person applying for a Financial Services Permission to carry on a Regulated Activity with or for a Retail Client: (1) the applicant must have adequate systems and controls for carrying on Regulated Activities with or for a Retail Client; (2) the applicant must have adequate systems and controls (including policies and procedures) to ensure compliance with the requirements in COBS relevant to Retail Clients; (3) the applicant must have adequate systems and controls to ensure that its Employees remain competent and capable to perform the functions which are assigned to them, in particular, functions that involve dealing with Retail Clients; and (4) the applicant must have adequate Complaints handling policies and procedures.",SCHEMA,train,Professional,External,1ad61409-a8d2-40b0-82f6-0ab30250c45a,b01b34df-ae4f-47a0-950f-31329255a884,27,7,GPM,2.6.1,GEN,5.2.3
SCHEMA_000797,"What specific systems and controls must an Authorised Person implement for technology governance in relation to Virtual Assets, considering the additional requirements set out by COBS?","An Authorised Person conducting a Regulated Activity in relation to Virtual Assets must establish comprehensive systems and controls to meet the technology governance requirements as outlined by COBS. These requirements include the management of Virtual Asset Wallets, which involves procedures for setup, configuration, and oversight, as well as access privilege and user management. Additionally, the handling of private and public keys necessitates procedures for their generation, storage, and access management. The origin and destination of Virtual Asset funds must be monitored to mitigate misuse risks. Security arrangements must encompass privacy protection, network and system security, and the safeguarding of physical and cloud-based services. Furthermore, a risk management plan is essential, detailing strategies for addressing operational, technological, market, and financial crime risks. These measures ensure that the Authorised Person's activities are conducted responsibly and in compliance with the regulatory framework [#SRC:90888089-5b2d-4738-a469-60d1dc8525a0] and [#TGT:106f67c2-a790-4552-b747-f71402211db6].","REGULATORY REQUIREMENTS FOR AUTHORISED PERSONS ENGAGED IN REGULATED ACTIVITIES IN RELATION TO VIRTUAL ASSETS Technology Governance and Controls GEN Rule 3.3 requires an Authorised Person to establish systems and controls to ensure its affairs are managed effectively and responsibly, and to ensure such systems and controls are subject to continuous monitoring and review. COBS Rule 17.5 sets out additional requirements for appropriate technology governance and controls specific to Authorised Persons, with a focus on: a) Virtual Asset Wallets; b) Private and Public Keys; c) Origin and destination of Virtual Asset funds; d) Security; and e) Risk Management.","Technology Governance and Controls An Authorised Person conducting a Regulated Activity in relation to Virtual Assets must, as a minimum, have in place systems and controls with respect to the following: (a) Virtual Asset Wallets. Procedures describing the creation, management and controls of Virtual Asset wallets, including: (i) wallet setup/configuration/deployment/deletion/backup and recovery; (ii) wallet access privilege management; (iii) wallet user management; (iv) wallet rules and limit determination, review and update; and (v) wallet audit and oversight. (b) Private and public keys. Procedures describing the creation, management and controls of private and public keys, including, as applicable: (i) private key generation; (ii) private key exchange; (iii) private key storage; (iv) private key backup; (v) private key destruction; (vi) private key access management; (vii) public key sharing; and (viii) public key re-use. (c) Origin and destination of Virtual Asset funds. Systems and controls to mitigate the risk of misuse of Virtual Assets, setting out how – (i) the origin of Virtual Assets is determined, in case of an incoming transaction; and (ii) the destination of Virtual Assets is determined, in case of an outgoing transaction. (d) Security. A security plan describing the security arrangements relating to: (i) the privacy of sensitive data; (ii) networks and systems; (iii) cloud based services; (iv) physical facilities; and (v) documents, and document storage. (e) Risk management. A risk management plan containing a detailed analysis of likely risks with both high and low impact, as well as mitigation strategies. The risk management plan must cover, but is not limited to: (i) operational risks; (ii) technology risks, including ‘hacking’ related risks; (iii) market risk for each Accepted Virtual Asset; and (iv) risk of Financial Crime.",SCHEMA,train,Professional,External,90888089-5b2d-4738-a469-60d1dc8525a0,106f67c2-a790-4552-b747-f71402211db6,19,3,Guidance - Virtual Asset Activities in ADGM,49),CoBs,17.5
SCHEMA_000625,"Under what conditions may the Regulator vary or revoke a Prohibition Order, and what procedural steps must an individual follow to apply for such a change?","The Regulator may vary or revoke a Prohibition Order upon receiving an application from the individual named in the order. This action is discretionary and depends on the Regulator's assessment of all relevant circumstances. The individual must apply under the specified section of the FSMR to initiate this process. The Regulator does not usually impose a fixed duration for a Prohibition Order, as it is challenging to determine when an individual will become fit and proper again. Therefore, the application process is crucial for individuals seeking to alter the terms of their Prohibition Order. The Regulator's decision to vary or revoke the order will consider the individual's current fitness and propriety, among other factors, to ensure that the decision aligns with regulatory standards and public interest [#TGT:036cada9-f050-4c36-9c6c-bb8b3e741a75] and is permitted under the procedural guidelines [#SRC:5524af9d-0063-44a7-b9fd-5fd1d6bced7b].","When imposing a Prohibition Order, we do not usually specify that it will remain in force for a specified period. That is because it is difficult to predict when an individual found to be not fit and proper will become fit and proper in the future. Instead, the person concerned may apply under section 234(5) of FSMR to vary or revoke a Prohibition Order. It is a matter of discretion for us whether to vary or revoke a Prohibition Order and we will take into consideration all relevant circumstances when deciding whether to exercise that discretion.","The Regulator may, on the application of the individual named in the order, vary or revoke a Prohibition Order that it has made.",SCHEMA,test,Professional,External,5524af9d-0063-44a7-b9fd-5fd1d6bced7b,036cada9-f050-4c36-9c6c-bb8b3e741a75,27,17,GPM,7.6.4,FSMR (Consolidated December 2023),Part 19.Chapter 2.234.(5)
